machine_10,machine_1018,machine_1087,machine_1090,machine_1108,machine_114,machine_1210,machine_1258,machine_13,machine_1334,machine_1338,machine_1352,machine_1388,machine_1404,machine_1433,machine_1437,machine_1442,machine_1448,machine_1456,machine_1490,machine_1494,machine_1530,machine_1554,machine_160,machine_1603,machine_1607,machine_1632,machine_1652,machine_1659,machine_1667,machine_17,machine_1712,machine_1744,machine_1809,machine_1820,machine_1824,machine_1850,machine_1871,machine_19,machine_1914,machine_1916,machine_1937,machine_1983,machine_2058,machine_2072,machine_2135,machine_2143,machine_2154,machine_2195,machine_2215,machine_2240,machine_2246,machine_225,machine_2330,machine_2375,machine_2385,machine_2468,machine_2492,machine_25,machine_2517,machine_2572,machine_259,machine_2723,machine_2728,machine_2754,machine_2762,machine_2764,machine_2768,machine_2776,machine_2784,machine_2787,machine_2792,machine_2803,machine_2811,machine_2872,machine_2878,machine_2940,machine_2965,machine_3,machine_3005,machine_3118,machine_3258,machine_328,machine_3317,machine_3321,machine_3337,machine_3345,machine_339,machine_3403,machine_3420,machine_343,machine_3435,machine_3457,machine_3469,machine_3537,machine_3572,machine_3584,machine_3637,machine_3774,machine_3781,machine_3782,machine_3837,machine_3838,machine_3849,machine_3854,machine_39,machine_3923,machine_3968,machine_3969,machine_397,machine_40,machine_4034,machine_4037,machine_4080,machine_417,machine_4216,machine_422,machine_4295,machine_4299,machine_4353,machine_438,machine_4386,machine_44,machine_4413,machine_4456,machine_447,machine_4517,machine_4524,machine_4573,machine_4596,machine_4610,machine_4632,machine_4655,machine_4682,machine_47,machine_471,machine_4741,machine_4777,machine_4781,machine_482,machine_4828,machine_4842,machine_485,machine_4859,machine_4865,machine_4877,machine_49,machine_490,machine_4907,machine_4910,machine_4911,machine_4933,machine_5073,machine_516,machine_52,machine_5215,machine_5261,machine_53,machine_5302,machine_5312,machine_5323,machine_5329,machine_5339,machine_5343,machine_5382,machine_5398,machine_5399,machine_5408,machine_547,machine_5521,machine_5544,machine_5601,machine_5633,machine_5634,machine_566,machine_5678,machine_5749,machine_5752,machine_5760,machine_5790,machine_5795,machine_5799,machine_5818,machine_5870,machine_5933,machine_5973,machine_6,machine_615,machine_62,machine_638,machine_664,machine_668,machine_799,machine_815,machine_830,machine_839,machine_878,machine_900,machine_922,machine_947,machine_951
3.314,18.065,14.892,12.969000000000001,22.416999999999998,19.051000000000002,28.63,17.304000000000002,3.5429999999999993,23.289,3.608999999999998,9.883000000000003,18.773,17.125,11.643999999999998,17.666999999999998,20.153,17.326,24.079,13.519000000000002,23.844,14.626000000000001,14.393999999999998,14.277000000000001,17.997,26.213,17.283,19.89,12.033000000000001,16.57,13.776,5.637999999999998,18.086,19.018,19.881,18.944000000000003,15.256999999999998,21.12,2.919999999999998,18.680999999999997,17.747,17.024,24.265,23.052,20.466,19.445,19.717,18.113,11.678,19.212000000000003,21.379,19.406,15.003,20.967,11.344999999999999,13.526,15.549999999999997,15.449000000000002,17.388,23.681,20.464,26.146,15.209,20.035000000000004,28.65,17.342000000000002,21.377000000000002,10.930999999999997,23.131999999999998,11.382000000000001,20.154,20.103,20.168999999999997,11.907,14.16,20.464,21.919,16.602,23.906,70.32900000000001,73.124,76.235,18.491,76.745,69.271,73.742,79.502,22.147,77.667,69.667,19.662,75.64,72.081,74.91,65.745,68.841,67.703,67.971,71.047,75.634,69.997,68.076,71.799,61.557,68.189,30.613,69.627,66.386,63.467999999999996,15.682000000000002,30.613,75.319,75.35,70.827,18.891,72.711,15.809999999999999,68.135,67.985,72.952,16.93,69.312,30.613,69.28,74.737,17.802,57.512,67.843,63.756,66.547,74.319,76.538,68.84,65.338,30.613,16.802,71.50800000000001,73.082,73.447,12.466000000000001,75.717,64.63,14.761000000000003,60.083,72.469,73.253,30.613,7.171999999999997,66.878,61.977,72.20400000000001,78.921,67.25,16.354,30.613,67.211,76.535,30.613,70.718,70.585,76.595,74.779,74.856,66.707,74.361,76.675,68.61,70.372,23.819000000000003,71.012,70.348,77.365,75.431,72.193,17.677,80.044,81.29599999999999,80.825,68.818,70.434,71.69800000000001,77.293,67.477,78.626,73.084,80.309,3.980999999999998,17.13,17.775999999999996,17.192999999999998,11.814,21.499,23.087,16.456000000000003,18.292,2.8069999999999986,16.625,16.97,13.326,22.612000000000002,9.185000000000002
6.364000000000001,15.207,12.449000000000002,9.952000000000002,22.243,19.398,29.443,16.463,6.728999999999999,23.31,5.079999999999998,13.064,18.316000000000003,15.756999999999998,15.459,19.284,24.019,14.613,24.727,12.73,23.898,15.235,13.033000000000001,18.43,20.146,25.061,19.049,18.688000000000002,14.250999999999998,15.469999999999999,14.193000000000001,13.509,19.65,18.358999999999998,19.576999999999998,17.872999999999998,17.834,23.844,5.634999999999998,18.972,17.63,15.529,24.476,20.594,16.894000000000002,19.733,22.394,17.473,11.329999999999998,18.226,21.012999999999998,19.585,16.453000000000003,19.456000000000003,13.326,15.303,17.764000000000003,18.242,15.663,23.728,21.048,26.14,17.158,20.887,25.866,18.194,21.606,16.582,19.726,15.636,19.982,17.153,16.265,12.506,15.190000000000001,18.172,22.314999999999998,18.142,20.905,73.213,74.64,78.092,18.62,75.751,66.542,75.857,79.499,21.995,74.639,70.242,18.568,75.053,71.768,75.251,63.388999999999996,72.012,71.111,67.446,70.494,77.92699999999999,72.276,65.973,75.467,62.944,71.656,30.609,67.68299999999999,62.983999999999995,62.597,17.346,30.609,76.113,74.55799999999999,65.74600000000001,19.444000000000003,74.868,13.678999999999998,69.053,71.275,72.974,14.998000000000001,66.057,30.609,67.794,73.017,16.202,60.029999999999994,70.544,58.824,68.806,73.098,77.334,69.074,64.25999999999999,30.609,14.373000000000001,70.82900000000001,75.166,74.015,17.113999999999997,73.938,63.95399999999999,16.156,61.135000000000005,75.979,73.195,30.609,6.344000000000005,67.982,63.964,65.977,76.65299999999999,68.003,17.709000000000003,30.609,69.05199999999999,75.55,30.609,72.132,69.912,71.57300000000001,74.555,69.543,68.557,75.99600000000001,75.84700000000001,68.646,71.038,22.503,70.50800000000001,74.542,76.124,75.294,69.44800000000001,17.698,79.263,79.623,79.718,70.149,68.287,72.086,76.538,69.334,79.098,75.964,81.306,6.905999999999999,17.371000000000002,20.087,17.459,10.270999999999997,19.686,23.915,16.918,19.672,5.526,16.189,15.366,11.127999999999997,24.188000000000002,8.959
6.533999999999999,13.314999999999998,11.211000000000002,15.591000000000001,22.541,16.622,29.67,13.955000000000002,5.959999999999997,26.256,6.752999999999997,11.735,17.157000000000004,15.984000000000002,17.363,14.067999999999998,24.115000000000002,19.930999999999997,24.057000000000002,14.098000000000003,23.845,18.433,15.771,17.536,19.593,26.412,22.664,19.75,15.498000000000001,14.299,15.338000000000001,16.036,20.066000000000003,19.744999999999997,22.495,18.894,13.091999999999999,23.456,5.356999999999999,16.246,18.323999999999998,15.242999999999999,24.791,20.221,17.664,20.298000000000002,21.871,17.811,15.706,15.256,21.483,13.591000000000001,17.588,21.027,11.536999999999999,17.365,13.972999999999999,19.549,17.737000000000002,21.138,20.55,25.896,19.244999999999997,18.019,27.005,12.920000000000002,21.582,15.497,20.123,13.451999999999998,20.595,19.393,19.692999999999998,14.256,16.964,19.677,20.533,17.029,20.469,73.473,74.34100000000001,75.341,14.291999999999998,77.468,70.61099999999999,74.83500000000001,80.16,21.116,77.92099999999999,70.632,16.599,77.416,69.068,75.224,65.686,71.958,69.968,67.935,67.794,78.199,71.337,67.281,74.98599999999999,58.947,71.18,30.271,69.418,68.457,64.002,16.569,30.271,73.496,74.888,66.656,18.179,72.82300000000001,14.756999999999998,64.571,73.17,73.745,16.338,70.782,30.271,68.947,73.136,14.849,54.346999999999994,73.882,64.951,67.806,74.342,77.163,65.35900000000001,66.652,30.271,17.694000000000003,71.19800000000001,73.179,75.463,19.949,70.945,64.288,17.804,61.601000000000006,76.343,71.892,30.271,4.319000000000003,68.788,60.362,71.205,77.628,69.522,16.986,30.271,68.498,77.855,30.271,72.318,66.125,74.33500000000001,75.286,74.789,69.881,74.974,76.767,68.56,70.999,11.413000000000004,72.53,76.045,79.505,74.64099999999999,72.91499999999999,16.680999999999997,79.976,80.271,81.37,69.184,71.037,68.287,76.17,68.227,78.721,77.462,80.401,6.794999999999998,17.408,19.381,16.076,13.288999999999998,17.915,21.531000000000002,17.136,15.584,5.5859999999999985,16.909,14.225000000000001,11.064000000000004,23.426000000000002,7.9140000000000015
6.006,18.081,15.297,12.698,21.953,20.479,27.878999999999998,12.303,3.978999999999999,23.881999999999998,3.608999999999998,14.604,16.171999999999997,13.308,15.931000000000001,16.95,22.604999999999997,18.677,23.727,10.985000000000003,23.401,18.758000000000003,9.361,14.073,22.546,26.437,23.509,19.555,12.124000000000002,12.977999999999998,14.773,17.165,16.981,18.293,22.226,16.29,15.252999999999997,22.411,4.861000000000001,17.382,20.519,12.405000000000001,23.239,19.432000000000002,14.05,17.056,20.956,17.094,15.625,15.131999999999998,21.136,15.170000000000002,13.452000000000002,21.459000000000003,10.725999999999999,16.43,13.934999999999999,20.320999999999998,18.533,18.524,20.794000000000004,25.93,18.241,19.091,28.648,12.254000000000001,20.941,16.171,15.017000000000003,12.783000000000001,21.166,17.678,17.664,12.591999999999999,18.038,19.875999999999998,21.375,15.427,17.462,71.646,74.3,74.12,15.106000000000002,76.47200000000001,67.62,74.672,78.47800000000001,21.012999999999998,75.042,68.01400000000001,17.848,77.049,68.549,74.901,65.344,72.243,69.101,65.45400000000001,70.701,73.006,68.226,63.297,71.655,64.70400000000001,66.469,30.556,65.381,64.388,62.851,17.311,30.556,74.405,74.703,66.793,24.588,73.412,13.237000000000002,66.904,71.936,69.739,14.402000000000001,70.35499999999999,30.556,68.656,75.41499999999999,13.32,56.227000000000004,73.74600000000001,63.008,67.037,72.026,75.743,66.17599999999999,63.526,30.556,18.945,71.245,72.176,75.244,17.686,73.207,65.239,11.43,62.937,74.07900000000001,71.214,30.556,12.012,66.444,61.106,68.772,76.713,68.012,16.081,30.556,67.743,75.49600000000001,30.556,71.525,66.051,76.402,74.07900000000001,71.69800000000001,68.043,74.968,75.652,68.07,69.25,12.602,72.069,75.23400000000001,79.062,74.021,72.378,18.098,78.049,80.691,77.917,68.34100000000001,66.708,71.408,77.22,68.074,79.038,75.736,81.024,5.713999999999999,18.403,20.4,19.517,10.613,17.116,22.342,14.403000000000002,16.376,4.805,16.735,15.178999999999998,9.458999999999996,25.246,5.654
7.311,17.798000000000002,13.290000000000003,13.911000000000001,21.572,20.41,27.595,16.281,4.843,24.289,5.975999999999999,11.512999999999998,15.520000000000003,15.439,15.099000000000004,19.355000000000004,21.602,19.549,23.578,9.902000000000001,23.253,18.547,14.402999999999999,16.056,21.951999999999998,26.355,22.455,19.485999999999997,14.157999999999998,17.003,13.636,14.267,17.172,18.622,22.592,18.306,15.561,22.547,6.116,18.209999999999997,21.439999999999998,15.471999999999998,25.112000000000002,18.668,14.154,19.488,21.636,17.213,16.282,15.499000000000002,21.786,20.934,20.381,20.455,10.902000000000001,16.981,13.045000000000002,20.131,17.78,24.063000000000002,21.496000000000002,25.993000000000002,21.47,21.658,28.551000000000002,13.681000000000001,21.025,16.509,21.887,14.948999999999998,21.012,18.211,16.702,10.472999999999999,20.17,18.594,21.536,17.998,18.181,67.804,71.654,76.476,16.561,76.908,66.315,77.304,78.863,21.149,73.67099999999999,67.306,16.089,73.288,72.154,72.984,65.084,73.796,70.9,66.188,67.92999999999999,62.337,67.884,64.358,75.02199999999999,67.46000000000001,67.921,30.586,69.361,67.075,62.69499999999999,11.225000000000001,30.586,74.394,74.878,67.997,22.578000000000003,74.92699999999999,16.094,68.049,69.30799999999999,71.243,16.0,67.8,30.586,67.649,74.393,13.155000000000001,57.86,72.52799999999999,61.828,68.599,74.331,77.187,63.717,64.756,30.586,18.986,70.153,74.19800000000001,75.092,19.616999999999997,73.682,64.834,16.398,58.003,74.446,70.467,30.586,10.404,66.226,63.355999999999995,67.56700000000001,76.768,65.39600000000002,15.784000000000002,30.586,69.64,76.019,30.586,71.858,67.976,76.602,72.83,73.514,71.299,76.474,76.957,68.048,68.936,10.565999999999999,70.007,77.489,77.48,75.337,69.19200000000001,18.490000000000002,79.612,78.973,80.441,68.667,68.051,72.17099999999999,74.95400000000001,68.957,78.751,75.088,80.661,6.846,13.638000000000002,17.011,19.706,10.857000000000003,16.37,23.176000000000002,17.426,17.596000000000004,6.030000000000001,16.455,16.16,9.698,23.926000000000002,7.074000000000005
16.403,16.918,11.929000000000002,14.238,22.838,18.611,27.015,12.626999999999999,15.548000000000002,25.799,15.757000000000001,12.509,19.435000000000002,16.98,16.248,19.201999999999998,20.132,18.941,25.019,13.636999999999997,24.367,18.633000000000003,8.986999999999998,15.940999999999999,23.560000000000002,26.377,24.240000000000002,19.652,16.968,16.544,15.071000000000002,15.012,19.820999999999998,18.405,22.586,18.237000000000002,15.529,23.87,16.267000000000003,17.632,21.112000000000002,17.588,23.418,18.286,14.745999999999999,19.819,21.861,18.182000000000002,16.896,14.559000000000001,19.079,19.737000000000002,15.312000000000001,24.225,11.929000000000002,20.641,15.901000000000003,20.647,18.866999999999997,23.735999999999997,21.926000000000002,26.009999999999998,20.828000000000003,19.375999999999998,28.552,18.314,21.532,17.326999999999998,19.152,13.993000000000002,19.97,20.152,17.122,11.411999999999999,19.967,20.849,22.035,17.729,17.761,69.491,73.172,77.312,18.608,79.094,66.53,76.051,79.961,21.781,73.941,68.991,18.112000000000002,73.886,69.70100000000001,75.069,62.158,71.895,68.539,65.643,69.327,54.524,71.432,64.742,75.309,69.065,67.10300000000001,30.121,69.90700000000001,66.59200000000001,63.397999999999996,14.067,30.121,73.004,75.44800000000001,66.351,24.114,74.831,16.712,68.627,73.586,75.483,13.408999999999999,70.069,30.121,66.60499999999999,77.144,14.149000000000001,62.035,73.438,61.39,68.582,73.069,76.912,62.148,61.241,30.121,17.222,71.236,73.725,73.964,20.018,72.957,65.619,13.373999999999999,66.0,72.69200000000001,71.376,30.121,12.671,65.05000000000001,63.544000000000004,68.945,72.678,68.872,16.296,30.121,64.55199999999999,72.789,30.121,72.39,68.557,75.44800000000001,73.725,72.314,71.979,76.862,74.523,68.856,70.368,8.738,68.701,75.602,78.72,73.609,71.156,18.076,77.384,78.787,80.953,71.43299999999999,68.712,72.593,74.976,68.894,77.682,76.394,79.089,17.356,15.913999999999998,19.547,19.181,10.649999999999999,15.580000000000002,24.869999999999997,17.424,20.435,16.646,16.266,16.413,11.786999999999999,25.125,8.296000000000003
8.201999999999998,13.717999999999996,14.643999999999998,16.287,22.990000000000002,18.246000000000002,29.092,17.001,5.344999999999999,25.837,9.192999999999998,13.204999999999998,19.549,13.371000000000002,15.699000000000002,17.269,24.551000000000002,19.86,23.951999999999998,14.102,23.884999999999998,19.366,13.575,17.134999999999998,23.826,25.535,24.595,20.487000000000002,15.767000000000003,16.091,11.493000000000002,16.226,19.328999999999997,18.307000000000002,24.322,18.647,18.049,20.978,7.4190000000000005,16.153,20.785,16.161,25.249000000000002,19.58,17.198,19.487000000000002,21.407999999999998,13.712,15.687999999999999,15.027000000000001,20.628,17.094,14.494999999999997,23.808,12.320999999999998,17.698,14.532,21.633,15.887,24.598,22.234,25.973,21.905,19.705,28.527,19.32,18.716,17.699,20.144,12.264000000000003,21.329,19.714,18.28,14.517,20.527,20.527,21.317,18.1,20.439,72.624,71.682,77.809,18.662,77.227,68.208,76.458,79.44800000000001,22.136000000000003,75.706,70.65,19.627,74.962,70.465,76.249,64.00800000000001,72.352,68.733,68.142,70.295,55.075,69.186,61.125,73.838,70.65,68.443,30.393,67.824,64.286,63.543,15.308,30.393,72.233,75.846,66.756,24.479,73.368,15.983,67.231,73.703,69.236,13.899000000000001,66.707,30.393,69.701,72.4,16.936,59.141000000000005,70.21799999999999,62.629,68.348,72.885,77.37,66.846,64.037,30.393,19.747999999999998,69.881,72.61,75.729,20.967,72.59100000000001,65.418,17.973,65.8,72.561,70.209,30.393,13.958000000000002,62.57,62.05,67.142,77.327,71.502,16.174,30.393,67.911,75.64,30.393,69.81,68.886,76.371,75.095,70.00800000000001,70.913,76.322,74.455,64.896,68.334,15.484000000000002,69.338,76.752,80.199,76.19200000000001,72.608,16.947,75.606,78.536,80.056,69.96600000000001,67.076,70.374,73.768,67.169,79.279,75.87100000000001,77.575,7.625999999999998,15.259,13.122,20.334,12.072,19.978,22.676000000000002,18.331,16.745,7.526,15.213000000000001,15.89,12.879000000000001,24.242,8.504999999999999
9.058,16.779,18.641,12.183999999999997,23.387999999999998,18.318,28.986,13.424999999999997,7.059000000000001,25.15,7.709,10.383000000000003,17.366,15.257000000000001,16.264000000000003,18.458,21.367,17.599,23.39,15.198999999999998,24.072,23.385,15.506999999999998,15.272000000000002,23.283,25.75,25.09,20.224999999999998,12.57,12.902999999999999,15.373000000000001,14.611,20.031,15.087,25.026,19.049,16.29,21.756,8.173000000000002,18.063,18.695,14.745999999999999,22.543,19.043,17.788,19.750999999999998,20.438,15.053,15.308,14.747999999999998,25.064,15.403999999999996,15.721,20.587,11.267999999999997,17.826999999999998,16.954,21.313,18.395000000000003,22.462000000000003,18.538,26.253,20.472,19.046999999999997,28.547,17.679000000000002,19.805,14.614999999999998,18.633000000000003,11.103000000000002,20.657,20.338,18.768,14.934999999999999,20.89,17.222,21.035,18.146,19.707,69.54400000000001,72.16499999999999,75.643,17.906,76.973,70.458,75.56,78.564,20.621000000000002,75.92,68.18299999999999,18.105999999999998,75.86,65.431,73.634,62.679,74.411,65.452,71.967,69.247,73.232,71.86,62.212,75.42699999999999,70.281,66.343,30.346,67.168,68.217,62.598,15.994,30.346,74.929,76.776,71.172,22.345,75.018,16.791,67.352,71.994,73.069,15.070999999999998,69.397,30.346,68.369,73.685,16.161,57.980000000000004,73.34,69.703,65.039,69.753,76.71000000000001,72.445,65.498,30.346,19.645,69.706,71.383,73.1,19.701,71.267,64.564,13.726999999999997,64.494,72.326,71.157,30.346,14.001000000000001,68.86699999999999,63.725,67.355,77.836,66.01,13.416,30.346,67.376,75.58500000000001,30.346,70.27600000000001,71.686,75.705,79.312,69.672,69.214,75.515,77.393,69.143,69.414,15.119,72.33699999999999,76.471,78.549,75.929,72.269,20.536,78.06700000000001,80.628,79.418,69.402,69.562,70.02,77.382,63.81099999999999,78.877,76.801,79.81,9.893,13.154,17.772,20.597,12.547999999999998,17.994,22.240000000000002,15.170000000000002,19.11,8.269000000000002,20.258000000000003,18.177,15.525000000000002,25.167,10.494000000000003
8.596999999999998,17.591,15.234000000000002,14.858999999999998,23.36,17.787,28.963,13.439,6.957999999999998,26.075,7.9510000000000005,11.91,21.289,16.480999999999998,12.895000000000003,18.966,22.832,20.005,24.582,14.797999999999998,24.176000000000002,22.039,14.501000000000001,16.382,21.967,26.212,24.176000000000002,17.764,17.29,11.866,14.778000000000002,13.963000000000001,19.361,15.222000000000001,23.336,18.566000000000003,16.079,23.549,7.812999999999999,19.929000000000002,19.494,14.036999999999999,24.691,18.871000000000002,17.861,18.04,21.104,16.485,16.076999999999998,15.389,24.774,16.392,14.084000000000003,21.267,12.326,15.977999999999998,17.57,19.588,19.1,20.784,22.266,26.249,20.626,19.999000000000002,28.745,18.952,19.732999999999997,16.537,20.922,15.459,22.055999999999997,20.887,20.601,13.189,20.133,16.432000000000002,19.948,18.099,18.659,73.006,71.708,77.19200000000001,18.634,78.689,70.506,72.895,79.232,21.704,76.138,70.703,18.976,76.053,70.405,75.214,63.883,75.143,65.158,74.139,72.673,73.267,72.641,64.775,73.538,69.18299999999999,67.138,30.215,70.19,65.195,63.921,17.639,30.215,77.817,75.768,69.954,20.762,74.11500000000001,15.732000000000003,67.67,72.13499999999999,74.912,18.149,70.525,30.215,69.55199999999999,70.128,14.940999999999999,60.432,73.186,72.287,68.86500000000001,73.197,76.949,71.174,66.243,30.215,18.434,71.507,74.294,73.175,18.811,74.055,66.077,14.345999999999997,66.19,74.18299999999999,71.769,30.215,13.259,68.753,65.394,71.76,74.367,67.009,17.576,30.215,69.604,76.045,30.215,68.85900000000001,72.601,78.059,78.967,74.064,71.75,75.588,75.345,71.244,68.36699999999999,16.698999999999998,73.991,76.644,78.943,77.275,71.413,17.971,78.988,80.706,82.044,68.18599999999999,70.48599999999999,69.874,76.723,70.103,78.01599999999999,74.60300000000001,80.83,9.607,11.062999999999999,19.685000000000002,20.384,11.155999999999999,17.972,25.219,13.451999999999998,18.511,8.097999999999999,20.446,17.968,18.793,24.466,13.347000000000001
9.530999999999999,18.618000000000002,19.218,12.743000000000002,23.171,19.749,28.815,13.161999999999999,7.504000000000001,24.294,8.283000000000001,11.608999999999998,19.78,15.372000000000003,14.508,20.481,23.958,19.204,24.344,15.401,23.741,23.947,15.392,18.375,22.04,25.783,25.361,19.877,14.155999999999999,16.349,16.218,9.486999999999995,18.933,18.92,23.206,16.655,18.088,20.476,7.7330000000000005,19.089,17.256,17.124000000000002,23.478,23.145,20.663999999999998,19.320999999999998,20.839,17.921999999999997,13.232000000000003,16.564999999999998,26.384,20.983,16.499,20.720999999999997,12.471999999999998,14.707,16.438,21.215,18.661,24.114,21.599,26.271,21.151000000000003,18.76,28.665,17.801000000000002,21.0,15.936,21.043999999999997,13.782999999999998,22.066,21.003,18.311,16.905,17.82,19.34,21.611,16.708,23.311,71.231,73.127,78.241,16.728,78.208,68.832,74.033,78.513,20.806,73.719,68.761,18.088,72.279,70.708,74.52799999999999,62.467000000000006,75.892,66.41999999999999,74.324,70.521,72.426,72.90299999999999,64.676,73.977,69.406,70.208,29.698,68.384,67.874,62.902,17.609,29.698,77.057,76.434,67.993,23.727,74.604,17.957,69.032,71.515,74.402,14.224,69.081,29.698,69.658,75.309,18.313,63.256,71.598,68.822,66.087,74.687,74.76599999999999,70.26400000000001,64.41900000000001,29.698,17.663,71.63300000000001,74.275,72.355,20.189999999999998,72.562,65.836,12.658000000000001,64.29899999999999,72.703,69.375,29.698,12.181999999999999,69.863,64.511,69.208,74.219,64.66499999999999,15.753,29.698,69.999,77.356,29.698,72.357,74.685,75.967,77.952,74.049,71.93299999999999,75.776,76.669,68.612,69.888,15.219000000000001,72.15100000000001,76.45400000000001,78.333,77.123,72.346,22.886,80.099,81.348,81.633,69.65,68.434,69.69,75.77799999999999,66.991,78.869,76.893,82.077,9.640999999999998,15.174000000000003,18.878,20.248,9.317999999999998,20.947000000000003,23.701,17.57,17.985,8.535,20.426000000000002,17.231,16.164,24.372999999999998,13.618000000000002
8.669999999999998,18.904,18.377000000000002,15.625999999999998,23.916,20.021,28.447,19.051000000000002,8.903999999999996,25.258,10.25,12.415,20.829,15.198999999999998,14.791,20.621000000000002,23.736,21.493000000000002,24.764,16.744,23.954,23.869,20.259,17.036,24.313000000000002,25.728,25.687,20.887,14.044,16.272,16.962000000000003,13.564,18.287,17.657,24.012999999999998,16.757999999999996,17.399,21.750999999999998,8.404,19.439999999999998,22.034,15.113,25.227,21.561999999999998,20.515,20.236,20.724000000000004,18.028,16.345,19.130000000000003,25.663,19.466,14.576,21.262999999999998,13.413,16.86,15.901999999999997,21.619999999999997,18.581,21.506999999999998,21.473,26.04,21.924,20.808,28.522,16.698999999999998,21.735,18.433,19.659,16.084000000000003,22.615000000000002,18.617,19.981,16.891,19.967,20.557000000000002,22.297,18.441,21.374,72.868,72.824,78.812,16.173,78.113,70.076,76.802,78.333,21.915,73.643,70.124,20.055,77.586,67.579,73.532,62.733000000000004,75.313,70.887,71.428,71.565,74.265,71.393,67.578,74.479,71.761,69.604,30.35,70.74799999999999,67.74199999999999,64.95,16.225,30.35,77.374,75.27799999999999,68.302,24.411,75.14,18.905,72.271,74.25200000000001,76.35,18.465,70.95,30.35,69.739,78.086,19.631999999999998,62.730999999999995,73.789,73.539,67.136,76.576,75.09,72.926,68.16,30.35,19.862000000000002,70.988,71.869,73.37100000000001,20.408,73.012,65.662,19.516,67.56200000000001,71.728,73.142,30.35,13.681999999999999,70.371,64.608,72.00800000000001,72.73400000000001,64.956,13.812999999999999,30.35,69.881,79.719,30.35,71.66300000000001,74.143,75.953,80.091,74.03,72.795,76.02,73.994,68.19200000000001,68.57900000000001,23.213,75.886,76.409,80.808,76.077,72.651,22.497999999999998,79.015,80.141,81.852,68.641,70.914,70.925,77.57,69.449,78.429,77.297,83.053,9.951,16.08,16.611,20.875,10.713000000000001,22.476,25.324,18.393,20.631999999999998,8.553999999999998,19.792,17.432000000000002,13.738999999999997,23.838,14.271
8.361999999999998,18.337000000000003,15.567,15.332,23.535,19.938,27.639,16.733,6.545999999999999,25.152,6.018999999999998,14.683,20.201999999999998,18.081,17.340999999999998,19.387,24.63,21.161,24.229,13.572,23.992,21.895,17.104,18.034,23.688,26.161,24.835,19.572,16.802,18.119,16.583,16.637999999999998,18.683999999999997,18.973,22.296,16.965,18.412,23.746000000000002,6.573999999999998,19.688000000000002,22.241999999999997,18.341,23.813,22.088,19.733,19.472,20.697000000000003,17.700000000000003,17.735999999999997,18.631,23.94,21.320999999999998,16.822000000000003,23.445,13.86,17.059,17.789,21.719,19.956000000000003,19.949,22.067999999999998,26.109,21.401,21.433999999999997,28.695,19.102,21.226,16.783,19.182,13.702000000000002,22.973,19.825,16.668,17.435000000000002,20.746000000000002,19.453,21.188000000000002,18.488,22.868000000000002,72.399,73.54,79.804,18.616,77.831,66.584,76.648,80.038,21.672,74.565,66.739,17.67,76.603,72.087,73.971,63.828,76.494,71.578,70.687,72.52000000000001,75.061,72.503,65.098,74.37,70.868,71.622,29.813,68.574,67.238,61.989999999999995,12.791,29.813,78.961,74.855,64.898,23.561999999999998,76.532,18.163000000000004,70.22999999999999,73.412,75.306,15.866,72.545,29.813,68.16300000000001,77.649,19.256,63.348,74.801,67.68,68.303,74.854,75.956,74.466,66.55799999999999,29.813,17.38,69.062,75.21,73.328,20.741,72.834,67.388,18.015,65.318,70.87299999999999,71.497,29.813,14.623000000000001,70.83200000000001,65.294,69.139,72.038,66.531,15.350999999999999,29.813,70.873,76.483,29.813,73.417,75.43299999999999,78.585,77.483,73.169,72.89699999999999,75.28399999999999,74.065,71.52799999999999,69.597,22.337,72.871,75.985,77.31099999999999,76.637,69.547,20.216,81.873,80.857,80.338,68.385,68.619,71.836,77.835,70.044,79.369,78.96000000000001,83.555,8.887,17.15,17.823999999999998,19.139,9.927999999999997,20.774,25.037,17.828,20.126,7.260999999999999,19.256999999999998,15.058,13.551000000000002,24.157,12.736
